Facility ID,Facility name,Company name,City,Address,Postal code,Province,Latitude,Longitude,Total emissions,Units,Report year,Industry classification,Industry classification link,Facility information,Facility details
11176,Papeterie de Dolbeau,Produits forestiers Résolu,Dolbeau-Mistassini,1 4ième Avenue,G8L 2R4,Quebec,48.8791,-72.2189,10.81,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Paper (except Newsprint) Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322121&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11176-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111176&GoCTemplateCulture=en-CA
"
11177,NAL Sturgeon Lake Gas Plant 13-07-069-24-W5,Whitecap Resources Inc.,n/a,,N/A,Alberta,54.96489,-117.65893,16.99,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11177-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111177&GoCTemplateCulture=en-CA
"
11178,Tilley Main Gas Battery 08-16,Canadian Natural Resources Limited,n/a,,N/A,Alberta,50.4312,-111.5892,13.23,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11178-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111178&GoCTemplateCulture=en-CA
"
11179,JCWP 7-6,Conifer Energy Inc.,Swan Hills,,N/A,Alberta,54.5037,-115.4878,27.51,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11179-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111179&GoCTemplateCulture=en-CA
"
11180,Westerose Comp Stn 11-09,Bonavista Energy Corporation,na,N/A,N/A,Alberta,52.7776,-114.2343,24.28,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11180-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111180&GoCTemplateCulture=en-CA
"
11182,Redwater Sour Gas Plant 01-29,Conifer Energy Inc.,Redwater,,N/A,Alberta,53.9527,-113.078,12.24,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11182-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111182&GoCTemplateCulture=en-CA
"
11183,Beartrap Custom Treating Facility,Canadian Natural Resources Limited,Bonnyville,,T9N 2H4,Alberta,54.1898,-110.5058,12.52,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11183-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111183&GoCTemplateCulture=en-CA
"
11184,Pierson Oil Battery 14-09,Canadian Natural Resources Limited,n/a,,N/A,Manitoba,49.1161,-101.3087,13.0,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11184-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111184&GoCTemplateCulture=en-CA
"
11186,BUNGE CANADA - NIPAWIN PLANT,Bunge Canada,Nipawin,35  Highway South,S0E 1E0,Saskatchewan,53.3252,-104.027,31.76,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oilseed Processing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=311224&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11186-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111186&GoCTemplateCulture=en-CA
"
11187,North East Station 7-15,City of Medicine Hat,Cypress County,208 Range 52A Road West,T0K 1Z0,Alberta,50.0844,-110.607,10.99,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11187-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111187&GoCTemplateCulture=en-CA
"
11190,Clearhills 16-11-088-13 W6M,Canadian Natural Resources Limited,Fairview,10924 92 Avenue,T0H 1L0,Alberta,56.6227,-119.9466,16.13,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11190-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111190&GoCTemplateCulture=en-CA
"
11195,Minehead 10-12,Canadian Natural Resources Limited,n/a,,N/A,Alberta,53.2159,-116.497,12.75,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11195-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111195&GoCTemplateCulture=en-CA
"
11196,Wild Hay Gas Battery 13-24,Canadian Natural Resources Limited,n/a,,N/A,Alberta,53.7706,-117.6014,22.14,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11196-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111196&GoCTemplateCulture=en-CA
"
11200,Smoky Sweet Gas Plant 07-36,Canadian Natural Resources Limited,n/a,,N/A,Alberta,54.0542,-118.3087,27.67,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11200-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111200&GoCTemplateCulture=en-CA
"
11203,LET de La Nouvelle-Beauce,MRC de La Nouvelle-Beauce,Frampton,10 route Boulet Route,G0R 1M0,Quebec,46.37561,-70.76104,8.87,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11203-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111203&GoCTemplateCulture=en-CA
"
11205,Ferrier 01-34-040-09 W5M,Canadian Natural Resources Limited,n/a,,N/A,Alberta,52.4812,-115.204,15.02,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11205-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111205&GoCTemplateCulture=en-CA
"
11206,Installations Portuaires et Services Ferroviaires,Rio Tinto Alcan Inc,La Baie,262 1ère,G7B 3R1,Quebec,48.3335,-70.8784,13.76,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Short-Haul Freight Rail Transportation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=482112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11206-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111206&GoCTemplateCulture=en-CA
"
11207,Hythe Comp Stn a-029-H,Ovintiv Canada ULC,Dawson Creek,37 Vic Turner Airport Road,V1G 0G1,British Columbia,55.602,-120.10454,23.48,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11207-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111207&GoCTemplateCulture=en-CA
"
11208,Usine de Gatineau,Produits forestiers Résolu,Gatineau,79 Main,J8P 4X6,Quebec,45.4808,-75.6556,41.68,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Newsprint Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322122&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11208-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111208&GoCTemplateCulture=en-CA
"
11209,Centrale de Kuujjuaq,Hydro-Québec,Kuujjuaq,aucun,J0M 1C0,Quebec,58.1111,-68.406,13.36,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11209-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111209&GoCTemplateCulture=en-CA
"
11210,Centrale d'Obedjiwan,Hydro-Québec,Obedjiwan,aucun,G0W 3B0,Quebec,48.6551,-74.9388,9.66,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Fossil-Fuel Electric Power Generation,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221112&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11210-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111210&GoCTemplateCulture=en-CA
"
11211,Prairie Green IWMF,Waste Connections of Canada Inc.,Rosser,375 Oak Point Highway,R2R 1T9,Manitoba,50.0047,-97.1307,29.61,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Waste Treatment and Disposal,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=562210&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11211-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111211&GoCTemplateCulture=en-CA
"
11212,Kapuskasing Operations,Produits Forestiers GreenFirst (QC) Inc. / GreenFirst Forest,Kapuskasing,1 Government Road,P5N 2Y2,Ontario,49.41,-82.4239,22.3,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Newsprint Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322122&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11212-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111212&GoCTemplateCulture=en-CA
"
11213,Cactus Lake Battery,Strathcona Resources Ltd.,Cactus Lake,,N/A,Saskatchewan,52.03986,-109.91033,62.61,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11213-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111213&GoCTemplateCulture=en-CA
"
11215,Midale Complex 07-12-06-11W2,Cardinal Energy Ltd.,Weyburn,,S4H 3M8,Saskatchewan,49.45548,-103.36016,18.0,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11215-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111215&GoCTemplateCulture=en-CA
"
11216,Consort Sweet Gas Plant,Karve Energy Inc.,Consort,,N/A,Alberta,52.1044,-110.695,21.44,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11216-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111216&GoCTemplateCulture=en-CA
"
11217,Wildhay Cecilia-Kaybob Plant,Peyto Exploration and Development Corporation,Swan Hills,,N/A,Alberta,53.8853,-117.1787,16.38,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11217-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111217&GoCTemplateCulture=en-CA
"
11219,Leafland Facility,Paramount Resources Ltd.,Rocky Mountain House,,N/A,Alberta,52.4029,-114.7077,15.31,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11219-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111219&GoCTemplateCulture=en-CA
"
11220,Air Liquide Canada - Hamilton (ASU and H2),Air Liquide Canada Inc.,Hamilton,95 Birmingham Street,L8L 6W6,Ontario,43.262,-79.8262,10.86,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Industrial Gas Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=325120&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11220-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111220&GoCTemplateCulture=en-CA
"
11221,"Cascades Groupe Tissu Candiac, une division de Cascades Canad",Cascades Canada ULC,Candiac,75 Marie Victorin,J5R 1C2,Quebec,45.4003,-73.5234,32.42,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Paper (except Newsprint) Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322121&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11221-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111221&GoCTemplateCulture=en-CA
"
11224,Court Battery 06-25,Strathcona Resources Ltd.,Major,,N/A,Saskatchewan,51.85796,-109.8468,10.46,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11224-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111224&GoCTemplateCulture=en-CA
"
11225,Graphic Packaging International Canada ULC - East Angus,Graphic Packaging International Canada ULC,East Angus,2 Angus,J0B 1R0,Quebec,45.4815,-71.6609,31.92,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Paperboard Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322130&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11225-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111225&GoCTemplateCulture=en-CA
"
11226,Everdell 14-20-038-07W5 GP,Whitecap Resources Inc.,NA,,N/A,Alberta,52.2865,-114.9708,17.95,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11226-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111226&GoCTemplateCulture=en-CA
"
11227,Armstrong Division,Tolko Industries Ltd.,Armstrong,844 Otter Lake Cross Road,V0E 1B0,British Columbia,50.3933,-119.224,12.8,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Softwood Veneer and Plywood Mills,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=321212&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11227-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111227&GoCTemplateCulture=en-CA
"
11228,Soda Creek,Tolko Industries Ltd.,Williams Lake,5000 Soda Creek Road,V2G 1M3,British Columbia,52.1561,-122.1787,14.47,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Sawmills (except Shingle and Shake Mills),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=321111&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11228-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111228&GoCTemplateCulture=en-CA
"
11229,"Cascades Groupe Tissu Kingsey Falls, une division de Cascades",Cascades Canada ULC,Kingsey Falls,467 Marie-Victorin Boulevard,J0A 1B0,Quebec,45.8648,-72.0659,17.74,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Sanitary Paper Product Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=322291&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11229-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111229&GoCTemplateCulture=en-CA
"
11231,ArcelorMittal Longueuil,ArcelorMittal Produits Longs Canada s.e.n.c,Longueuil,2555 chemin du Lac,J4N 1C1,Quebec,45.5663,-73.4579,28.46,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Iron and Steel Mills and Ferro-Alloy Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=331110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11231-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111231&GoCTemplateCulture=en-CA
"
11232,Moose Mountain Compressor Station,PIERIDAE ALBERTA PRODUCTION LTD.,Calgary,,T2P 4V8,Alberta,50.8894,-114.7618,28.7,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11232-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111232&GoCTemplateCulture=en-CA
"
11233,Bonnybrook Wastewater Treatment Plant,City of Calgary,Calgary,4302 15 Street Southeast,T2G 3M8,Alberta,51.0128,-114.022,37.9,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Sewage Treatment Facilities,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221320&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11233-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111233&GoCTemplateCulture=en-CA
"
11234,Greenway Pollution Control Centre,Corporation of the City of London,London,109 Greenside Avenue,N6J 2X5,Ontario,42.9744,-81.2821,3.8,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Sewage Treatment Facilities,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=221320&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11234-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111234&GoCTemplateCulture=en-CA
"
11235,Drayton Valley Sawmill,Weyerhaeuser Company Limited,Drayton Valley,22 Highway South,T7A 1S8,Alberta,53.2277,-114.9889,19.71,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Sawmills (except Shingle and Shake Mills),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=321111&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11235-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111235&GoCTemplateCulture=en-CA
"
11236,Joffre Nitrogen Operations,Agrium Inc.,Lacombe County,39015 815 Highway,N/A,Alberta,52.3221,-113.5166,20.85,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Chemical Fertilizer (except Potash) Manufacturing,https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=325313&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11236-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111236&GoCTemplateCulture=en-CA
"
11238,Dunvegan Plant 15-03-081-04 W6M,Canadian Natural Resources Limited,Fairview,10924 92 Avenue,T0H 1L0,Alberta,55.9981,-118.5289,21.3,kilotonnes of carbon dioxide equivalents (kt CO2 eq),2021,Oil and gas extraction (except oil sands),https://www23.statcan.gc.ca/imdb/p3VD.pl?Function=getVD&TVD=1369825&CVD=1370970&CPV=211110&CST=27012022&CLV=5&MLV=5,https://climate-change.canada.ca/facility-emissions/GHGRP-G11238-2021.html ,"http://indicators-map.canada.ca/App/Detail?id=0111238&GoCTemplateCulture=en-CA
"
